case_id,case_class,subclass,state,n_oris,oris,mass_hint,arm,verdict,confidence,source,source_batch,agent,n_replicates,replicate_conflict,replicate_verdicts,verdict_raw,detail,rationale,packet_file,cleanup_pass,active,superseded_by,cleanup_reason,original_class,residue_pass,residue_reason,merged_from,final_pass,final_reason,oris_scope
c-TX0960200-estelline,token_reporter,c,TX,1,TX0960200,0.0,opus,genuine_low_crime,high,run,opus_batches/050,a654081e1ce779ff5,1,0,,genuine_low_crime,"Accept EST2024=0 [observed]. This case EXITS the debut-all-zero class (c-TX0891000-smiley, c-TX0912200-southmayd, c-TX1100500-anton) on absolute plausibility alone, and that exit is the useful rule contribution: below roughly 250 residents a uniform Part-I zero needs no corroboration, because P(total=0) is 28% or better at the band peer median and rises above 50% at populations under about 150; above roughly 400 residents it does. At pop 124-131, expected offences run from 0.1/yr (at the 79/100k demonstrated by live small filers in this batch) to 1.6/yr (at Log Cabin's outlier 1,300/100k), i.e. P(0) between 20% and 90% under every calibration available. The 17-month zero-report run (5 months from the 2023-08 NIBRS start plus 12 in 2024) expects 0.9 offences at the band median, P(0)=41%, so even the run is unremarkable. A one- or two-officer department serving 124 people plausibly exists for traffic and ordinance enforcement, neither of which generates Part-I offences, which supports rather than undermines a genuine Part-I zero. Residual exposure is bounded below one offence, so the ruling is robust to being wrong about whether the department is a live recorder. No fill; do not peer-fill (503.4/100k x 124 = 0.6, which rounds to the published 0 anyway).","Only the peer-rate floor fired and it is explicitly non-discriminating; the own-history arm is blind. But unlike the other no-baseline cases in this class, absolute plausibility resolves it decisively rather than spanning the range: at 124 residents zero is the modal outcome under any rate calibration, so the level is not merely reachable but expected. The lane structure is the usual single submission counted three times (CIUS 0 back-converted from the NIBRS zero-reports, SRS at 0 received months), which means there is no corroboration — but here corroboration is not needed, because no plausible mean makes the observation surprising. The competing shell hypothesis, even if true, cannot move the count by a full offence, so it does not change the published value.",batches/batch_085.json,superseded_by_cleanup,0,b2-TX0960200-estelline,,,retained_pre_residue,,,retained_pre_final,,
c-TX0980200-spearman,token_reporter,c,TX,1,TX0980200,11.0,opus,token_reporting_flag,high,run,opus_batches/050,a654081e1ce779ff5,1,0,,token_reporting_flag,"Structural zero: treat 2024 as MISSING, not observed, and treat 2022 and 2023 the same way — all three years are the same defect and the fix must cover the whole stretch. The agency reported 15 (2018), 11 (2019), 21 (2020) and 8-on-8-months (2021, annualising to 12) with a tight own rate of about 490/100k, then SRS months collapsed from 11, 10, 9, 7 to exactly 0 for three straight years while the NIBRS lane kept claiming 12 months and emitting nothing. Recommended 2024 value: own-history median of the last real full-coverage years (15, 11, 21 gives median 15; adding the annualised 2021 gives a mean of 14.8, tightly identified), population-adjusted for the 3,267 to 3,002 decline, so about 13-14 offences, distributed on the baseline composition (agg assault 5.3, burglary 5.3, larceny 3, MVT 1.7). CRITICAL RULE INTERACTION: the new 'own-history fills require a real report within 2 years' guard BLOCKS this fill, because the last real year is 2021, three years back — and the fallback peer fill would insert 929.7/100k x 3,002 = 27.9 offences, nearly double this agency's own well-identified 490/100k level. The guard needs an exception for agencies with three or more consistent full-coverage years immediately preceding the gap; applied literally here it forces a fill that is worse than the own-history estimate, while publishing 0 is worse than either. Also: CIUS printed zeros for 2022, 2023 and 2024 on a 0-month Return-A submission — this is the BLANK-AS-ZERO artifact in its purest form and CIUS supplied the 12-month label and weight 1.0 that let the zero stand.","P(total=0) against this agency's own demonstrated mean of 15.7/yr is 1.5e-07, per year, for three consecutive years. That is not a reachable crime outcome for a 3,000-person city with a functioning police department under any calibration, and it is not rescuable as a partial year because the SRS lane records 0 received months and uplift is multiplicative. The break is joint and abrupt: the Return-A lane dies at exactly the year the totals go to zero, while the NIBRS batch header continues to claim full 12-month coverage — the header claim is unverifiable and is the only thing asserting completeness. Composition adds nothing (uniform zero) but is not needed; the level alone is decisive. This is the single largest defect in the batch by mass: roughly 14 offences a year x three years x weight 1.0 onto one municipal polygon.",batches/batch_034.json,superseded_by_cleanup,0,x-TX0980200-spearman,,,retained_pre_residue,,,retained_pre_final,,
c-TX0990000-hardeman,token_reporter,c,TX,1,TX0990000,17.0,opus,token_reporting_flag,high,run,opus_batches/050,a654081e1ce779ff5,1,0,,token_reporting_flag,"Not a low-crime year — a year with an intact person-offence feed and a wholly absent property feed. 2024 reports 0/1/0/3/0/0/0: rape 1 against a baseline of 0.2 and agg assault 3 against a baseline of 2.4, i.e. the person side is at or ABOVE its baseline, while burglary (4.6), larceny (12.6) and MVT (0.4) are all exactly 0. Recommended repair: keep the four person streams as observed (total 4) and fill burglary/larceny/MVT from own history (4.6 + 12.6 + 0.4 = 17.6, population-adjusted by 2,968/3,273 = 0.91 to about 16), giving a 2024 total near 20 — consistent with the 2019-2023 own median of 21 and the 2023 value of 14. If the pipeline must act per agency-year rather than per stream, fill the whole year from the own-history median (21, population-adjusted to about 19); both routes land in the same place, so nothing is lost. EST2024=4 [observed] is not defensible. Two further findings. (1) PER-STREAM COMPLETENESS IS NOT PER-OFFENCE LANE SELECTION: the new 'source lane chosen per AGENCY-YEAR' rule is correct for lane choice, but the completeness FLAG has to be per stream or this defect is invisible — the agency-year total (19% of baseline) looks like a plausible decline while the underlying pattern is arithmetically impossible. (2) FOOTPRINT DEFECT: this sheriff is crosswalked at weight 1 to 48:state_nonmunicipal_remainder via auto_default, smearing Hardeman County's unincorporated crime across the whole of Texas instead of cty197's unincorporated area — same defect as c-TX1030000-hartley, and it should be narrowed to the county. (3) COUNTY-LEVEL HOLE: Hardeman County has no usable 2024 record at all, because the county sheriff (this case) and Chillicothe PD (c-TX0990100) are both broken in the same year.","COMPOSITION OVER SLOPE decides this outright. P(larceny=0) against a 12.6 baseline is 3.4e-06, and P(all three property streams = 0) against a combined 17.6 baseline is 2.3e-08, while the person streams simultaneously came in above baseline. A change in the level of crime moves all seven streams together; a spread from 0% retention on the property side to 125-500% on the person side is a change in which streams reach the record. The per-received-month check confirms the year is not merely short: 2024 runs at 0.57 offences per SRS month against a stable historical family of 1.27-2.27, so shortening the year cannot explain the shortfall either — this is a missing feed, not missing months. Larceny alone is 61% of this agency's baseline mass and is exactly zero.",batches/batch_028.json,retained_pre_cleanup,1,,,,retained_pre_residue,,,retained_pre_final,,
c-TX0990100-chillicothe,token_reporter,c,TX,1,TX0990100,5.5,opus,token_reporting_flag,medium,run,opus_batches/050,a654081e1ce779ff5,1,0,,token_reporting_flag,"Structural zero: treat 2024 as missing, not observed — and treat 2021, 2022 and 2023 the same way, since those are SRS rows at 0 reported months (outright non-submission) and must not be published as zeros either. The full published series 2020-2024 is almost entirely artifact: 2020 is 2 offences on 2 received months (a partial), 2021-2023 are non-reports, and 2024 is a debut 12-month all-zero NIBRS year beginning exactly at the roster nibrs_start of 2024-01-01, after three years in which the agency submitted nothing at all. Recommended 2024 basis: own-history median of the only real full-coverage years, 2018 (6) and 2019 (5), giving 5.5, population-adjusted by 538/675 = 0.80 to about 4.4, on the baseline composition (burglary 2.5, larceny 2.5, MVT 0.5). Same rule interaction as c-TX0980200-spearman and it bites harder: the 'real report within 2 years' guard blocks this fill because the last real year is 2019, five years back, and the fallback peer fill (503.4/100k x 538 = 2.7) actually UNDERSTATES the agency's own demonstrated 815/100k. Either fill is defensible; publishing 0 is not. Note also the county-level consequence — Chillicothe PD and Hardeman County SO (c-TX0990000) are both broken in 2024, so Hardeman County has no usable 2024 crime record, and if Chillicothe's crime is in fact being recorded by the sheriff it lands in the statewide non-municipal remainder rather than in the Chillicothe city polygon (4814680).","P(total=0) is 1.2% against the own 2018-2019 mean of 5.5 population-adjusted to 4.4, and about 5% even at the low end of a wide confidence interval on that two-year baseline — so the level is at best marginal and more likely excluded. The decisive context is the reporting apparatus rather than the level: three consecutive years of complete non-submission establish that this agency's reporting channel was not functioning, and 2024 is the same non-functioning channel now emitting 12 zero-report headers, with SRS still at 0 received months and CIUS printing the back-converted zero at an assumed 12 months and weight 1.0. Both offence streams that carry this agency's baseline mass (burglary 2.5, larceny 2.5) are exactly zero, a 0.7% joint event. A 21% population decline could genuinely reduce the count but cannot take it to zero across every stream, and if the department has in fact ceased to function as a recording agency that is a structural zero for the polygon, not a low-crime outcome.",batches/batch_046.json,superseded_by_cleanup,0,x-TX0990100-chillicothe,,,retained_pre_residue,,,retained_pre_final,,
c-TX1030000-hartley,token_reporter,c,TX,1,TX1030000,8.0,opus,token_reporting_flag,high,run,opus_batches/050,a654081e1ce779ff5,1,0,,token_reporting_flag,"Token report, treat as PARTIAL: 2 believable months, not 12. The packet's own 'MORE THAN ONE LANE' hint points straight at the mechanism — SRS says 2 received months, NIBRS says 12 batch-header months, and the ladder chose NIBRS for greater_month_coverage, which is precisely what suppressed the partial-year uplift. Annualising the true coverage gives 2 x 12/2 = 12, matching the own-history median of 10 and the 2021-2023 median of 13. Recommended 2024 value: about 10-11 (own-history median 10-13, population-adjusted by 2,411/2,790 = 0.86), on the baseline composition (agg assault 1.4, burglary 2.6, larceny 4.6, MVT 2.2). EST2024=2 [observed] is not defensible. ROOT DEFECT, and this case is the cleanest demonstration of it: months_reported is NOT COMMENSURABLE ACROSS LANES. The SRS figure counts monthly Return-A records actually received; the NIBRS figure is the agency's batch-header claim. greater_month_coverage systematically prefers the larger number, which is systematically the unverifiable one, so the ladder converts partial years into fake complete years and switches off the uplift that would have repaired them. Proposed replacement test: total / SRS-received-month, checked for stability across the agency's own series — where total is approximately k x SRS_months with k stable, SRS months is the true coverage and the NIBRS 12 is a header artifact. FOOTPRINT DEFECT, same as c-TX0990000-hardeman: crosswalked at weight 1 to 48:state_nonmunicipal_remainder via auto_default, smearing Hartley County's unincorporated crime across all of Texas rather than cty205.","The per-received-month series is decisive and stable: 0.67, 0.83, 1.33, 1.62, 1.20, 1.55 for 2018-2023, and 1.00 for 2024. The 2024 total is exactly what two months of this agency's normal recording produces, so the year is short, not quiet — and unlike a zero it is arithmetically rescuable, because annualising 2 gives 12 rather than 0. Composition independently confirms it rather than merely permitting it: the only surviving stream is MVT (2 against a 2.2 baseline, 91% retained) while larceny goes to 0 against 4.6 (P=1.0%), burglary to 0 against 2.6 and agg assault to 0 against 1.4 — a joint 0.02% event, and the pattern of one intact stream plus total absence elsewhere is what a truncated submission window looks like. The screen's own-history arm is meaningful here, unlike the median-of-1 cases: the baseline is 10.8/yr across five full-coverage years.",batches/batch_040.json,retained_pre_cleanup,1,,,,retained_pre_residue,,,retained_pre_final,,
c-TX1072200-log-cabin,token_reporter,c,TX,1,TX1072200,9.0,opus,token_reporting_flag,high,run,opus_batches/050,a654081e1ce779ff5,1,0,,token_reporting_flag,"Token report, treat as PARTIAL: 1 believable month, not 12. Annualising gives 1 x 12 = 12, against a baseline-year average of 10.5. Recommended 2024 value: about 10-12 (own full-coverage median 10.5 from 14, 11, 7, 10), on the baseline composition (rape 0.2, robbery 0.2, agg assault 1.8, burglary 3.2, larceny 3.5, MVT 1.5). EST2024=1 [observed] is not defensible. SECOND YEAR AFFECTED: 2022 is the identical defect one year earlier — 2 offences on 2 received SRS months, with CIUS printing 2 at an assumed 12 months — which annualises to 12 as well. That matters twice over, because the screen's own '2021-2023 baseline median of 7' is itself CONTAMINATED by the 2022 artifact; excluding 2022 the median of 7 and 10 is 8.5, and the fix must cover 2022 and 2024 together. This ORI is the strongest quantitative evidence in the batch for the months_reported incommensurability described in c-TX1030000-hartley, and it also shows the CIUS compounding path: the 2024 lane selected is cius_publication_annual under publication_lane_standing, so the frozen Return-A master promoted a 1-month submission to tier 'hi', weight 1.0 and an assumed 12 months, outranking the SRS row that actually recorded the true 1-month coverage. Minor note: the ORI row carries plc<NA> while the crosswalk assigns place 4843354 via first_pass — the assignment looks correct (Log Cabin, Henderson County), but the same ORI-row/crosswalk mismatch appears on Smiley and Southmayd and all three are first_pass rather than provisional_auto.","Total per SRS-received-month is remarkably stable across the entire series: 1.17, 0.92, 2.44, 1.40, 1.00, 1.00, 1.00 for 2018-2024. The published total is essentially received months x 1.05 every year, which identifies SRS months as the true coverage and the NIBRS 12-month header as a claim the data does not support; 2024's 1.00 sits exactly in family. Composition agrees: the single surviving offence is one aggravated assault (57% of a 1.8 baseline) while burglary, larceny and MVT are all exactly 0 against baselines of 3.2, 3.5 and 1.5 (P(0) = 4.1%, 3.0% and 22% respectively) — one stream present and the rest absent is a truncated window, not a 90% fall in crime. The agency is otherwise a robust reporter with four full-coverage years averaging 10.5, so the own-history arm is substantive here rather than an artifact of a tiny median, and unlike a zero the value is rescuable by uplift.",batches/batch_038.json,retained_pre_cleanup,1,,,,retained_pre_residue,,,retained_pre_final,,
c-TX1100500-anton,token_reporter,c,TX,1,TX1100500,0.0,opus,unclear_escalate,medium,run,opus_batches/050,a654081e1ce779ff5,1,0,,unclear_escalate,"Do NOT publish 0 as observed and do NOT peer-fill. Same class and same resolving test as c-TX0891000-smiley and c-TX0912200-southmayd; all three should be settled by one rule, not three adjudications. The panel holds no information about this agency at any point: 2018-2023 are all SRS rows at 0 reported months (seven years of non-submission), and although the roster gives nibrs_start 2023-08-01, NO NIBRS row exists for 2023 at all — the agency was enrolled but submitted no batch headers that year — so its entire substantive record is a single debut 12-month all-zero NIBRS year in 2024, with SRS still at 0 received months and CIUS re-rendering the same back-converted zero at an assumed 12 months and weight 1.0. Fill danger, stated explicitly because it cuts both ways: a peer fill would insert 702.6/100k x 912 = 6.4 offences, while live small agencies in this batch demonstrate 79-190/100k, implying 0.7-1.7 — so a blind peer fill overstates by roughly fourfold, and a published 0 makes the Anton city polygon (4803540) a false rate-floor outlier. Carry as unverified until the class test resolves it: does the 2024 submission contain any Group B arrestee or property segments (live but quiet) or only zero-report headers (shell), and does Hockley County SO record offences inside the Anton city limits. Note that Anton shares the 2023-08-01 nibrs_start with Smiley and Estelline, marking all three as part of one Texas onboarding wave.","P(total=0) is 0.16% at the band peer median (expected 6.4 for pop 912) but roughly 20-50% at the rates live small Texas agencies in this batch actually demonstrate, so absolute plausibility spans excluded-to-likely and cannot decide the case. Only the peer-rate floor fired, and the packet declares it unable to separate a quiet village from a token filer; the own-history arm is blind because there is no history to be blind about. The enrolled-but-silent 2023 is genuinely ambiguous evidence — it shows the submission channel was not working the year before, which weakens the 2024 header's credibility, but an agency that starts filing correctly in its second enrolled year looks the same. No composition signal exists (uniform zero across all seven streams). Unlike Tioga and Tom Bean, accepting the observed 0 is not a safe default here, because there is no own median to bound the error: the repair could plausibly be anything from 0 to 6 offences.",batches/batch_085.json,superseded_by_cleanup,0,x-TX1100500-anton,,,retained_pre_residue,,,retained_pre_final,,
c-TX1270100-anson,token_reporter,c,TX,1,TX1270100,23.0,opus,token_reporting_flag,high,run,opus_batches/051,a863994c76acdd5db,1,0,,token_reporting_flag,"token_report_treat_as_partial / effectively structural: at most 1-2 months of 2024 are believable (the single MVT is roughly one month's worth of content, and SRS carries 1 month). Do not stand on 1. Recommended 2024 basis: own-history fill anchored on 2023, which is a real report inside the 2-year window - 2023 was 14 on 9 NIBRS months, annualising to 18.7, and the 2018/2020 full years were 20 and 28 (2018-2023 full-year median 24). Fill ~19-20. Note that straight 1-month annualisation (1 x 12 = 12) also beats the observed 1 but sits below every covered year this agency has ever filed, so own-history fill is the better repair. Pipeline EST2024 = 1 [observed x7] is NOT a defensible output. Ladder check requested by the screen: CIUS 1, NIB 1, SRS 1 all carry the same value, so the ladder did not discard a larger equally-complete submission - the small number is the only number, and the defect is the 12-month label, not lane choice.","Composition is decisively distorted, which is the test that beats slope. Every offense stream with a real baseline is EXACTLY zero - larceny 0 against a baseline of 11.5 (48% of this agency's baseline mix), aggravated assault 0 against 6.5 (27% of the mix), burglary 0 against 4.5 - and the entire year is one motor vehicle theft. A change in the level of crime moves all seven streams together; the disappearance of the two dominant streams to exact zero while a single low-frequency stream survives is a change in what reached the record. Absolute plausibility fails independently: 2,306 residents with a staffed PD cannot produce zero larcenies, zero burglaries and zero assaults across twelve months, and this same agency logged ~19/yr as recently as 2023 with an undistorted mix (2023 retention was an even 81-89% across streams, i.e. a real if quiet year). The 2024 12-month label rests on the NIBRS batch header alone; CIUS is the frozen Return-A master and SRS shows 1 month, so there is no independent corroboration of coverage anywhere in the record. BLANK-AS-ZERO checked: the CIUS 1 is a literal printed value, not a dropped blank, but its 12-month attribute is the pipeline's assumption.",batches/batch_022.json,retained_pre_cleanup,1,,,,retained_pre_residue,,,retained_pre_final,,
c-TX1270500-hawley,token_reporter,c,TX,1,TX1270500,0.0,opus,genuine_low_crime,medium,run,opus_batches/051,a863994c76acdd5db,1,0,,genuine_low_crime,"credible_low_crime. Keep the observed 0; no fill is warranted and pipeline EST2024 = 0 [observed x7] is a defensible output. Caveat to carry forward: this should be recorded as a low-information credible zero, not a verified one - the 2024 zero itself rests only on a NIBRS 12-month zero-report (SRS 0 months, CIUS non-independent). The reason it survives is that the agency has an affirmative full-year zero on record in a lane that predates the NIBRS zero-report mechanism entirely. Contrary evidence a reviewer should see: 2020 logged 3 burglaries on 4 reported months (~9/yr annualised), so this town is not literally crime-free, and the joint probability of the 2022/2023/2024 zeros is uncomfortable (~1-5% at this agency's own level). If a later pass wants to downweight rather than fill, that is reasonable; fabricating a count here is not.","This agency has demonstrated it can produce a real 12-month zero: 2018 is SRS at 12 reported months with a total of 0, which is a pre-NIBRS Return-A year (roster NIBRS start is 2022-01-01), i.e. twelve monthly Return-A forms all reading zero. That is mechanism-independent proof that zero is a reachable published outcome for this specific agency, not a lane artifact. Its only other covered year, 2019, is 2 offenses on 12 months. So the established level is 0-2/yr and a zero year is an ordinary draw, not a collapse. Absolute plausibility clears easily at 573 residents: the peer band expectation is ~2.9/yr and this agency's own is ~1/yr, so P(zero) is on the order of 15-37%. Composition carries no signal (uniform zero across all seven streams, and a 2-offense baseline is too small to score). The only screen arm firing is the peer-rate floor - precisely the arm the review brief says cannot separate a genuinely quiet village from a token filer - and the own-history arm is blind because the agency's own median full year IS zero. Uplift is irrelevant either way: 0 x any ratio is 0.",batches/batch_085.json,superseded_by_cleanup,0,b2-TX1270500-hawley,,,retained_pre_residue,,,retained_pre_final,,
c-TX1350000-king,token_reporter,c,TX,1,TX1350000,0.0,opus,genuine_low_crime,high,run,opus_batches/051,a863994c76acdd5db,1,0,,genuine_low_crime,"credible_low_crime, and the cleanest such case in the batch. Keep the observed 0; pipeline EST2024 = 0 [observed x7] is defensible and any fill here would be pure fabrication. Separate note for the parent, not a change to this verdict: this ORI's counts crosswalk at weight 1 to 'Texas nonmunicipal remainder', so King County's zero is pooled statewide rather than landing on King County. At 205 population served the dilution from this one agency is negligible, but the same footprint rule applies to every TX sheriff in the batch (see Presidio), and if a material share of TX sheriffs are non-reporting zeros pooled into one remainder polygon, that pool's rate is biased downward systematically. Worth a footprint-level check outside this case.","Absolute plausibility is the whole answer here and it is unambiguous. Population served is 205-296 across the window - King County is among the least populated counties in the United States, essentially a ranching county with no incorporated policing load. At the peer-band rate of 356/100k the expected annual Part-I count is 0.73, which makes zero the modal outcome, not an anomaly; the peer-rate floor firing at 0.0 per 100k is a mathematical artifact of dividing by a 205-person denominator. The record is also internally consistent across seven years, two lanes and two reporting regimes: 2018 and 2019 are SRS at 12 reported months with total 0 (pre-NIBRS Return-A, roster NIBRS start 2021-01-01), then 2021-2024 are NIBRS 12-month zero-reports. The pre-NIBRS full-year zeros are independent of the NIBRS zero-report mechanism, so the zero is not a lane artifact. No composition signal exists (uniform zero) and none is needed. Uplift cannot rescue the 0-month SRS rows and does not need to.",batches/batch_085.json,retained_pre_cleanup,1,,,,retained_pre_residue,,,retained_pre_final,,
c-TX1410600-lometa,token_reporter,c,TX,1,TX1410600,0.0,opus,token_reporting_flag,medium,run,opus_batches/051,a863994c76acdd5db,1,0,,token_reporting_flag,"structural_zero_treat_as_missing. The 2024 zero should not stand as an observed complete year; mark the agency-year unreported (coverage unknown) rather than zero. Recommended 2024 basis: peer fill only - own-history fill is impossible because this ORI has never filed a real report of any kind, so the 'real report within 2 years' precondition cannot be met. Peer band (0,1000] local_police median 503.4/100k on 816 population served gives ~4 Part-I offenses. Pipeline EST2024 = 0 [observed x7] is NOT a defensible output, because the pipeline is treating a first-year batch header as an attestation of twelve months of zero crime. If the parent prefers not to impute into an agency with no history at all, the defensible alternative is to drop the agency-year and let the place fall to whatever the non-reporting-coverage path does - but publishing a hard 0 for a town of 816 is the one option that is not defensible.","There is no positive evidence anywhere in this record that this agency has ever submitted an incident. 2018 through 2023 are all SRS at 0 reported months - arithmetically identical to submitting nothing, seven straight years. Roster NIBRS start is 2024-01-01, so 2024 is the agency's first NIBRS year, and it arrives as an all-zero 12-month batch header. Strip the non-independent lanes and nothing remains: CIUS is the frozen Return-A master (so its printed zero is the same submission re-rendered), SRS carries 0 months, and the entire 12-month completeness claim reduces to one first-year header. This is the BLANK-AS-ZERO pattern in its clearest form - a publication zero standing on a 0-month submission. Absolute plausibility also fails: 816 residents at the peer-band rate expects ~4.1/yr, making a true zero roughly a 1-in-60 outcome, and a town with its own PD does not record zero larcenies for a full year. Composition cannot be scored (uniform zero, no baseline year at all). The contrast with Hawley in this same batch is the principled split: Hawley has a pre-NIBRS 12-month affirmative zero proving it submits, Lometa has never submitted anything, so its zero carries no demonstrated capability behind it.",batches/batch_085.json,superseded_by_cleanup,0,x-TX1410600-lometa,,,retained_pre_residue,,,retained_pre_final,,
c-TX1420000-la-salle,token_reporter,c,TX,1,TX1420000,48.0,opus,token_reporting_flag,high,banked_opus,,a524f03bbc9c763b4,1,0,,token_reporting_flag,"Effectively zero months believable — SRS records 1. Mark 2024 missing rather than uplifting; EST2024 = 1 is not defensible, and neither is the ratio repair (1 x 12/1 = 12 is still absurd for a 6,052-person sheriff's jurisdiction). Own-history fill is barred: the last credible full year is 2021 (60), three years back, and the intervening 9 and 4 are themselves degraded. Fill from the peer benchmark for TX sheriffs in the 5k-10k band: 593.1/100k x 6,052 = ~36.","The NIBRS 12-month header is contradicted by SRS at 1 month for the same agency-year, and the lane selection reason 'greater_month_coverage' means the ladder preferred the header's asserted 12 over the measured 1 — the header is functioning as a zero-report shell. A single agg assault and nothing else, from a sheriff's office responsible for the entire unincorporated remainder of La Salle County plus jail operations in the Eagle Ford corridor, is not a crime rate; 14.1 per 100k is 2.4% of peers. The 60-to-9-to-4-to-1 decay is exactly the smooth collapse the brief warns cannot be read as a trend, and here the composition test cannot even be run because a single offense has no mix. A near-zero partial cannot be rescued by scaling, so the year must be treated as missing and benchmark-filled.",batches/batch_012.json,retained_pre_cleanup,1,,,,retained_pre_residue,,,retained_pre_final,,
c-TX1521100-ransom-canyon,token_reporter,c,TX,1,TX1521100,0.0,opus,token_reporting_flag,medium,run,opus_batches/051,a863994c76acdd5db,1,0,,token_reporting_flag,"structural_zero_treat_as_missing. Mark 2024 unreported rather than zero. Recommended 2024 basis: peer fill, since no own-history fill is available (no real report ever filed). Peer band (1000,2500] local_police median 702.6/100k on 1,149 population served gives ~8 Part-I offenses. Flag that figure as an upper-leaning estimate: Ransom Canyon is an affluent low-density lakeside residential town outside Lubbock and its true level is plausibly well under the band median, so a defensible fill range is roughly 3-8 and the imputation should be marked wide. Pipeline EST2024 = 0 [observed x7] is NOT defensible. Also note the 2023 NIB 0 on 3 months is a partial-year zero that uplift cannot rescue (0 x 4 = 0) and must not be used as own-history support for the 2024 zero.","Same structure as Lometa but with a larger denominator and one more zero period. 2018-2022 are SRS at 0 reported months (never submitted); 2023 is the first NIBRS period, 3 months at the roster start of 2023-10-01, and it is all-zero; 2024 is an all-zero 12-month header. Across seven years this agency has never submitted a single Part-I incident, so there is no demonstrated content-bearing submission capability behind the zero. The 12-month label again reduces to a batch header: CIUS is the non-independent frozen Return-A master and SRS carries 0 months, which is the named publication-zero-on-a-0-month-submission artifact. Absolute plausibility is the harder failure here: 1,149 residents at the peer-band rate expects ~8.1/yr, and even at a very low true rate of 200/100k you expect ~2.3/yr. A town of 1,150 with its own police department producing zero larcenies, zero burglaries and zero motor vehicle thefts across a full year is not a reachable crime outcome regardless of how quiet the town is - petty theft does not go to exact zero. Composition carries no signal (uniform zero, no baseline year).",batches/batch_085.json,superseded_by_cleanup,0,x-TX1521100-ransom-canyon,,,retained_pre_residue,,,retained_pre_final,,
c-TX1660300-thorndale,token_reporter,c,TX,1,TX1660300,5.0,opus,token_reporting_flag,high,run,opus_batches/051,a863994c76acdd5db,1,0,,token_reporting_flag,"structural_zero_treat_as_missing. Mark 2024 unreported rather than zero. Recommended 2024 basis: own-history fill is licensed - 2022 is a real report inside the 2-year window and was clean (12 reported months in BOTH SRS and NIB, total 2). Anchors available: 2022 = 2 (most recent clean year), median of this agency's covered years 2018/2021/2022 = 8, peer band (1000,2500] at 702.6/100k on 1,399 gives ~9.8. Recommended fill ~8 (own covered-year median) with the imputation marked wide over 2-10, because the agency's own recent level and the peer expectation disagree by a factor of five. Pipeline EST2024 = 0 [observed x7] is NOT defensible. Also flag 2023 = 0 as the same defect - it is the same header-only structure - so an own-history fill must not be anchored on 2023.","This agency demonstrably records and submits incidents: 28 in 2018 (12 months in both lanes), 8 in 2021 (12-month NIB), and 2 in 2022 (12 months in both SRS and NIB). Then 2023 and 2024 are both exactly zero, and both are header-only years - SRS drops to 0 reported months in exactly the two years the count hits zero, while the last positive year, 2022, carried a full 12 Return-A months. The series 28 / 5 / 0 / 8 / 2 / 0 / 0 is not a decline with a slope; it is erratic in a way that tracks submission behaviour. Decisive internal precedent: 2020 is NIB 0 on 8 reported months, sitting between 5 in 2019 and 8 in 2021 - a town that logs 5 and 8 in adjacent years does not have eight consecutive months of literally nothing, so this agency has already produced one demonstrably spurious zero stretch. That makes the 2023-2024 zeros a repeat of a known failure mode rather than a new crime fact. Absolute plausibility: 1,399 residents, own baseline 18/yr, peer expectation ~9.8/yr, two consecutive years of exact zero across all seven streams. Composition gives no signal in 2024 (uniform zero), which is exactly why the header-only structure and the 2020 precedent have to carry the ruling.",batches/batch_047.json,superseded_by_cleanup,0,x-TX1660300-thorndale,,,retained_pre_residue,,,retained_pre_final,,
c-TX1701800-woodbranch,token_reporter,c,TX,1,TX1701800,0.0,opus,token_reporting_flag,high,run,opus_batches/051,a863994c76acdd5db,1,0,,token_reporting_flag,"structural_zero_treat_as_missing, and this is the strongest zero-rejection in the batch. Mark 2024 unreported rather than zero. Recommended 2024 basis: peer fill - own-history fill fails the precondition, because the only positive this ORI has ever filed is 1 burglary inside a 5-month 2018 partial, with no real report within 2 years of 2024. Peer band (1000,2500] local_police median 702.6/100k on 1,603 population served gives ~11 Part-I offenses. Pipeline EST2024 = 0 [observed x7] is NOT defensible. 2022 and 2023 are the same defect and should be flagged with 2024 rather than used as history.","Absolute plausibility fails by the widest margin here. Population served is 1,603 and growing (1,379 to 1,603 over the window) - Woodbranch Village is a Houston-metro exurb in Montgomery County with its own police department. At the peer-band rate the expectation is ~11.3 Part-I offenses a year, so a single true zero year is on the order of 1-in-10^5, and the record shows three consecutive all-zero years (2022, 2023, 2024). Larceny and motor vehicle theft in a growing Houston exurb do not go to exact zero for three years running. The submission record confirms there is nothing behind the zeros: 2019-2021 are SRS at 0 reported months (nothing submitted), the only content this agency has ever filed is 1 offense inside a 5-month 2018 partial, and every year since the 2022-01-01 NIBRS onboarding is an all-zero 12-month batch header with SRS at 0 months. So the 12-month completeness claim rests entirely on headers from an agency that has never filed a substantive year, with CIUS adding no independent information as the frozen Return-A master. Composition is uniformly zero and carries no signal; uplift is irrelevant since 0 scales to 0.",batches/batch_085.json,superseded_by_cleanup,0,x-TX1701800-woodbranch,,,retained_pre_residue,,,retained_pre_final,,
